"CustomerID","CLVSegment","Gender","Age","ResBiz","Optout","CreditStatus","SalesChannel","ContractDuration","ContractEndMonths","ZipDemographHouseOther","ZipDemographHouseRenter","ZipDemographHouseOwner","ZipDemographAvgAge","AvgCallsIn","AvgTxtsIn","AvgCallsOut","ZipCode","ReferenceModel","Churn"
"CE-1175460","MEDIUM","M",23,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.566666667,1,67,32,41.4,44,0,191,"35651",0.77092361773102,"Y"
"CE-2548491","LARGE","M",55,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,1,75,24,43.3,82.33333333,1.666666667,120,"46938",0.0579181191130462,"N"
"CE-8931413","MEDIUM","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,55.1,30.33333333,5.666666667,58.66666667,"33016",0.0891852183365164,"N"
"CE-5108597","LARGE","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.533333333,0,0,100,44,144.6666667,32,193,"43042",0.0869696853573728,"Y"
"CE-9082732","LARGE","M",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,78,21,38.8,80.66666667,0.666666667,58.66666667,"97460",0.0717640888641407,"No"
"CE-1669798","LARGE","F",41,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,100,0,26.5,105,3.333333333,265.6666667,"33240",0.671752123669435,"y"
"CE-4216022","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,0,100,41.6,31.66666667,1.333333333,34,"43937",0.945508422790703,"Y"
"CE-220528","MEDIUM","F",23,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,66,33,29.2,54.33333333,16.33333333,54,"26647",0.942464173216175,"Yes"
"CE-8448443","LARGE","M",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,49,50,43.8,88.33333333,1.666666667,236,"47393",0.74070227086843,"Y"
"CE-1413353","SMALL","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,40,22.66666667,2.333333333,54.33333333,"33923",0.887560214954152,"Yes"
"CE-8924141","LARGE","F",31,"N","N","Y","THIRD PARTY SALES CHANNEL",,2.533333333,1,40,59,45.4,159.3333333,5.333333333,67.33333333,"13312",0.290397906532536,"N"
"CE-7677988","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,0,100,43.1,57.33333333,5,59.33333333,"43916",0.995186716961345,"Y"
"CE-29606","SMALL","F",40,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,1,45,54,42.6,9,3.666666667,16.33333333,"30011",0.911660565136557,"No"
"CE-2606858","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,56,44,38.1,53.66666667,5,119.3333333,"95030",0.154513590349493,"Y"
"CE-8123054","LARGE","M",33,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,1,93,6,37.6,70,0,76.66666667,"28820",0.950948063404105,"Y"
"CE-183070","LARGE","M",55,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.533333333,0,70,30,41.8,95.66666667,0,112.6666667,"65470",0.115624536211982,"Y"
"CE-6145368","MEDIUM","M",40,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,1,83,16,44.2,33,0.666666667,85,"29581",0.383878841691358,"Y"
"CE-8833265","MEDIUM","M",28,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.533333333,1,59,40,48.3,83.66666667,0,80,"91592",0.0328397419265732,"N"
"CE-1177779","LARGE","F",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,94,5,48.4,243,2.333333333,241,"01687",0.786509302719869,"y"
"CE-3096734","LARGE","F",34,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,49.8,225.3333333,2.333333333,264.3333333,"33789",0.411731031437696,"N"
"CE-4026719","LARGE","M",51,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,12,87,48.3,94,6.333333333,111,"42156",0.965996539123099,"Y"
"CE-8832559","LARGE","M",26,"N","N","Y","THIRD PARTY SALES CHANNEL",12,2.533333333,0,57,43,48.1,213,15,295.6666667,"58390",0.227620050016431,"y"
"CE-4028728","LARGE","F",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,55,45,52.6,42,2.666666667,50,"68162",0.0015795501379067,"No"
"CE-754831","LARGE","M",32,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,40,86.66666667,26.33333333,180,"33258",0.302985526726319,"No"
"CE-790645","MEDIUM","F",33,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,100,0,58.4,36,2,85,"33520",0.0203370453173216,"N"
"CE-6390634","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,73,26,50.4,19,0,52.66666667,"70646",0.404777395653264,"Y"
"CE-5185242","LARGE","M",27,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,100,0,0,0,39.66666667,0.666666667,154,"43676",0.717293019300412,"No"
"CE-6163808","MEDIUM","F",49,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,68,31,32.9,100,0,445,"83136",0.934950531697399,"Yes"
"CE-3079118","SMALL","M",18,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,0,100,64.8,14.66666667,1.333333333,24.66666667,"43161",0.558235019009921,"N"
"CE-4966128","LARGE","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,37.2,97,0.666666667,178,"33453",0.0721607282817019,"y"
"CE-7355740","MEDIUM","F",45,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,48,51,39.7,11.33333333,0.666666667,267.3333333,"92471",0.969602547657174,"Y"
"CE-2810951","SMALL","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,33,66,44,47.66666667,1,123.6666667,"31294",0.965020604107109,"Y"
"CE-5153468","MEDIUM","F",42,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,90,9,56.7,128.3333333,0,171.6666667,"00728",0.752855026750774,"Y"
"CE-6193879","LARGE","M",26,"N","N","Y","THIRD PARTY SALES CHANNEL",12,2.533333333,1,75,24,35.8,43,5.666666667,73.33333333,"46305",0.607897600535773,"Y"
"CE-2565250","LARGE","M",18,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,5,94,42,171.6666667,46,274.3333333,"14220",0.913897910095442,"Yes"
"CE-5673663","MEDIUM","M",26,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,78,21,39.3,66,3.333333333,77.33333333,"97236",0.519832011392881,"Yes"
"CE-9569217","LARGE","F",41,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,59,40,44.8,93.33333333,3.666666667,342.3333333,"91629",0.884839296754785,"Y"
"CE-1563024","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,0,100,48,11.66666667,2,78.66666667,"43786",0.0504707931183708,"N"
"CE-4247628","LARGE","M",43,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,13,87,48.3,62.33333333,51.66666667,33.33333333,"75089",0.364970767133,"y"
"CE-3909644","MEDIUM","F",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,58,41,40.7,38,0,63.33333333,"93354",0.480390109463229,"N"
"CE-992845","TOP","M",26,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,24.5,364,45.66666667,453,"33624",0.773945825807444,"Yes"
"CE-2001953","SMALL","F",25,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.533333333,0,100,0,35.8,12,0,36.66666667,"33283",0.333716758518633,"No"
"CE-5986429","LARGE","M",58,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,100,0,44.8,51,0,264.3333333,"33345",0.631136033847392,"Y"
"CE-5667558","LARGE","F",31,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,100,0,40.1,22.66666667,0,112.3333333,"33268",0.185550162873338,"Yes"
"CE-4348096","LARGE","M",32,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,1,44,55,53.2,49,1,194.3333333,"81443",0.0188762144287061,"No"
"CE-8217366","LARGE","F",41,"N","N","N","THIRD PARTY SALES CHANNEL",,2.533333333,0,100,0,39.3,41,0,110,"33586",0.592106381616725,"Yes"
"CE-388173","MEDIUM","M",49,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,52,47,38.1,68.33333333,5.666666667,86.66666667,"41640",0.125558311649402,"N"
"CE-9439642","MEDIUM","M",38,"N","N","N","PRIVATE SALES CHANNEL",12,2.533333333,0,52,48,53.1,51.66666667,6,41,"41435",0.0341422893234115,"No"
"CE-2436389","LARGE","M",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,76,23,39.7,78,12.66666667,93.66666667,"32946",0.0345363772009773,"No"
"CE-7885879","MEDIUM","M",43,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,86,13,42.2,80.66666667,4,78.66666667,"86807",0.543996074221924,"Yes"
"CE-3774430","LARGE","M",35,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,49,50,38.5,73.66666667,0,140.6666667,"47435",0.955398172012608,"Yes"
"CE-7607178","SMALL","F",23,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,56,43,46.8,4,0,0,"95085",0.015490395799054,"Y"
"CE-5131472","MEDIUM","F",64,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,100,0,0,,29.66666667,0,30.66666667,"43167",0.122691553811941,"Yes"
"CE-7789204","MEDIUM","F",33,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,51,48,48.2,115.6666667,6.666666667,115,"59017",0.884023568257503,"No"
"CE-2593766","MEDIUM","M",47,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,13,86,44,20,2.666666667,51.66666667,"75383",0.655323110543691,"N"
"CE-3601392","LARGE","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,84,15,49.4,180.6666667,75,82.66666667,"34310",0.0594166381554083,"Y"
"CE-9967233","SMALL","M",48,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,55,44,44.6,31.33333333,1.333333333,38,"68002",0.35655945221137,"Y"
"CE-6419065","SMALL","M",59,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,0,0,100,38.5,12,0,30.66666667,"43584",0.400841166871834,"No"
"CE-9432269","MEDIUM","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,39,60,47.6,34,9.666666667,53.66666667,"96136",0.280474228200993,"No"
"CE-2139454","LARGE","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,70,30,40.9,61.66666667,23,63,"65361",0.805263871284664,"No"
"CE-6301857","SMALL","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,59,40,44.3,7.333333333,0.666666667,13.66666667,"91588",0.167348344678017,"N"
"CE-2791603","MEDIUM","M",34,"N","Y","Y","THIRD PARTY SALES CHANNEL",24,2.533333333,0,0,100,41.5,36.33333333,20,84,"43426",0.634274995914766,"Y"
"CE-5534423","SMALL","M",44,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,0,0,100,42.8,15,3,123.3333333,"43343",0.683968513012457,"Y"
"CE-9110962","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,1,49,50,50.7,71.66666667,5.666666667,69.66666667,"47626",0.856557004357763,"Y"
"CE-1483918","MEDIUM","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,1,60,39,36.6,41.66666667,0,155.6666667,"16906",0.896988301962189,"Yes"
"CE-9765746","SMALL","M",43,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.533333333,0,100,0,40,8.333333333,0.333333333,28.33333333,"33475",0.90044113601545,"Y"
"CE-2619297","MEDIUM","F",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.533333333,0,100,0,42,66.33333333,30,51.66666667,"33779",0.0177658254330204,"N"
"CE-2509376","LARGE","F",27,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,1,97,2,43,87.33333333,10.33333333,91,"85442",0.999858877389339,"y"
"CE-8620229","MEDIUM","M",24,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,1,27,72,40.8,29,13.66666667,59.66666667,"51442",0.0997344428548884,"Y"
"CE-7485904","LARGE","M",20,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.5,0,0,100,60.7,54,2,87,"43595",0.56611429932015,"Yes"
"CE-3950030","SMALL","M",44,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,1,46,53,58.4,1.666666667,0,14.33333333,"76526",0.547199817250018,"Yes"
"CE-5335323","LARGE","F",31,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,0,0,100,64.3,73.66666667,11,48.33333333,"43725",0.400367729447227,"Y"
"CE-500879","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,67,32,48.6,67.66666667,2.666666667,77,"35955",0.164137953464403,"N"
"CE-6113541","SMALL","M",33,"N","N","N","PRIVATE SALES CHANNEL",12,2.5,1,88,11,36.2,23.66666667,0,46.66666667,"15562",0.970873062519459,"y"
"CE-1894202","MEDIUM","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,24,75,53.9,63,1.333333333,52.66666667,"12224",0.875315351543458,"N"
"CE-496283","SMALL","M",52,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,4,95,53.4,11.66666667,0,21.33333333,"71624",0.249294407886506,"N"
"CE-4476367","LARGE","F",30,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,52,47,51.4,100,1,105.3333333,"41497",7.75644449762838e-05,"No"
"CE-9722405","MEDIUM","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,100,0,26.5,173.3333333,18,139.6666667,"33395",0.85189481935804,"Y"
"CE-5986077","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,33,66,52.6,78,11.66666667,174.3333333,"31014",0.523437868497217,"No"
"CE-9774701","LARGE","F",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,0,100,47.3,33,1,117.3333333,"43003",0.498813008817487,"Yes"
"CE-6226472","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,0,100,51.2,33,2,53.33333333,"43402",0.466889373985462,"Y"
"CE-9283650","MEDIUM","F",38,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,73,26,50.5,95.33333333,0,78.33333333,"70751",0.823348344220814,"Y"
"CE-498856","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,10,89,38.1,22.66666667,3.666666667,70,"55998",0.961906594445014,"y"
"CE-8453650","LARGE","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,47,52,43.1,107.6666667,38,113.6666667,"67451",0.696220385534183,"Y"
"CE-5049451","SMALL","M",35,"N","N","Y","THIRD PARTY SALES CHANNEL",12,2.5,1,78,21,47,10.66666667,0,36,"97051",0.685034766988882,"Y"
"CE-3043165","MEDIUM","M",38,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,83,16,49.2,39,1,25.33333333,"29129",0.475840865876998,"Y"
"CE-998777","TOP","F",23,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,37,62,38.9,50,4,412.3333333,"89475",0.98663766282428,"y"
"CE-8789147","MEDIUM","M",25,"N","N","N","PRIVATE SALES CHANNEL",12,2.5,0,52,48,46.6,71,1,88.66666667,"41077",0.476398095763969,"N"
"CE-9979562","LARGE","M",18,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,100,0,51.4,97.66666667,0,219.6666667,"33682",0.588272829987964,"Y"
"CE-7178789","MEDIUM","F",50,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,37,62,44.8,19,13.66666667,31.66666667,"89130",0.61795496908865,"N"
"CE-8363573","TOP","F",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,77,22,47.1,179.6666667,15.66666667,147,"52402",0.909471859592101,"Y"
"CE-3990951","MEDIUM","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,18,81,43.9,37.33333333,2,129.3333333,"79766",0.493126260518923,"N"
"CE-5584074","LARGE","M",36,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,0,100,43.5,38,10.66666667,29,"43662",0.998202112650672,"Y"
"CE-9210911","TOP","F",33,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.5,0,80,20,42.4,204,42.33333333,355.3333333,"10411",0.00749551729060817,"No"
"CE-4627881","LARGE","F",27,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,1,23,76,44,72,1.333333333,87.33333333,"09735",0.284780559586219,"No"
"CE-4329636","LARGE","M",23,"N","N","N","PRIVATE SALES CHANNEL",,2.5,1,42,57,41.1,213,13,268.6666667,"11254",0.717834392058701,"Y"
"CE-2684744","MEDIUM","M",27,"N","Y","Y","THIRD PARTY SALES CHANNEL",,2.5,1,19,80,48.2,18,10.66666667,21.33333333,"61566",0.92475644046611,"Y"
"CE-5983170","LARGE","M",21,"N","N","Y","THIRD PARTY SALES CHANNEL",,2.5,1,90,9,28.3,243,16,213.6666667,"00897",0.039191135246492,"N"
"CE-1816614","LARGE","M",23,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,1,62,37,48.8,144.6666667,31,226.6666667,"03362",0.429070348864762,"Y"
"CE-5588097","LARGE","U",19,"Y","N","N","THIRD PARTY SALES CHANNEL",,2.5,0,0,100,39.6,172,9.666666667,155.6666667,"43985",0.202080103405279,"N"
"CE-6695429","SMALL","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,0,0,100,41.3,13,2,28.66666667,"43341",0.778576477110799,"N"
"CE-1185858","SMALL","M",32,"N","N","N","THIRD PARTY SALES CHANNEL",,2.5,1,48,51,44.6,12,1,12.33333333,"92675",0.514732307598623,"Y"
"CE-6528650","MEDIUM","M",38,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,100,0,33.3,34.66666667,0.333333333,95.66666667,"33430",0.684597518157726,"Y"
"CE-3396582","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,10,89,44.5,117.3333333,15.33333333,89,"55994",0.132693149124135,"N"
"CE-6851429","MEDIUM","F",27,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,100,0,29.6,50,0.333333333,49.33333333,"33152",0.802788534893846,"Y"
"CE-7518720","SMALL","M",47,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,100,0,74.1,72.33333333,17,45.33333333,"33335",0.318283014837396,"Y"
"CE-2898646","LARGE","M",20,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,52,47,64.3,119.6666667,19.66666667,146.6666667,"41901",0.203737629737085,"Y"
"CE-2529324","TOP","M",60,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,100,0,62.4,268,0.333333333,241,"33364",0.631171728516751,"Yes"
"CE-5315949","LARGE","F",20,"N","Y","Y","THIRD PARTY SALES CHANNEL",12,2.5,0,100,0,54.4,156,24.33333333,131.3333333,"33065",0.442941984456885,"N"
"CE-4275722","SMALL","M",50,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,64,35,40.4,103.6666667,0,212.3333333,"22436",0.992250615052799,"Y"
"CE-7927901","MEDIUM","F",32,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,59,40,49.4,29,2.666666667,48.33333333,"91545",0.521731835071331,"Y"
"CE-3236576","MEDIUM","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,25,74,44.1,43.33333333,1,24.33333333,"84938",0.0647110139880084,"Y"
"CE-9979163","SMALL","M",41,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,91,8,55.3,4.666666667,2,14,"62405",0.0337024524164325,"N"
"CE-6169913","MEDIUM","M",19,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,17,82,47.2,6.333333333,0.333333333,10.33333333,"18844",0.994429001945693,"Yes"
"CE-6876417","LARGE","M",37,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,88,11,37.5,942,0.333333333,973.3333333,"15575",0.988876291706455,"Y"
"CE-367215","MEDIUM","M",30,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,91,8,53.7,17.33333333,0,8.666666667,"62531",0.975392214485512,"Y"
"CE-7192468","SMALL","M",45,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,0,100,45,8,0,15,"43715",0.180582972931568,"No"
"CE-897540","SMALL","M",22,"N","N","Y","THIRD PARTY SALES CHANNEL",24,2.5,0,100,0,53.5,36.33333333,0.333333333,32,"33080",0.780004968548798,"y"
"CE-5430416","MEDIUM","F",63,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,79,20,38.5,73,0,92,"56839",0.566220773867414,"N"
"CE-4532631","LARGE","M",26,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,93,6,49.8,94,11.66666667,118.3333333,"28935",0.517334565563965,"N"
"CE-148622","SMALL","F",54,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,0,100,45.2,144,0.333333333,128.3333333,"43523",0.000310513933482779,"N"
"CE-5387413","LARGE","F",24,"N","N","N","PRIVATE SALES CHANNEL",12,2.5,0,100,0,26.5,48,3,105.6666667,"33062",0.677217928819664,"Y"
"CE-8275540","MEDIUM","M",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,31,68,44.2,92.33333333,4,113.3333333,"08167",0.848609460375397,"Y"
"CE-213071","MEDIUM","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,100,0,58.1,87,0.666666667,105,"33553",0.850922801546664,"Yes"
"CE-4182045","MEDIUM","M",49,"N","N","N","PRIVATE SALES CHANNEL",24,2.5,1,16,83,43.1,40.66666667,0,58.66666667,"90012",0.390391801770233,"Y"
"CE-9745453","LARGE","F",24,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,75,25,46.1,5.666666667,1,14,"46745",0.172858378004882,"Y"
"CE-2830974","LARGE","M",22,"N","N","Y","THIRD PARTY SALES CHANNEL",24,2.5,0,0,100,45.9,17.33333333,14.33333333,41.33333333,"43135",0.522102239835981,"Y"
"CE-7296894","LARGE","M",22,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,100,0,24.9,138,10,294,"33313",0.314710232273963,"Yes"
"CE-3867170","LARGE","M",45,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,8,91,45.4,711.3333333,18.33333333,90,"98210",0.843910298775536,"Y"
"CE-4788694","SMALL","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,92,7,53.5,16.33333333,0.666666667,50,"99275",0.0419399788314586,"Y"
"CE-6970560","MEDIUM","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,1,26,73,53.3,14.33333333,4.666666667,6.333333333,"50381",0.297027188085509,"Y"
"CE-3592730","MEDIUM","F",35,"N","N","N","THIRD PARTY SALES CHANNEL",24,2.5,0,100,0,42,52,14,11.66666667,"33523",0.472204518463572,"Y"
"CE-4907705","LARGE","M",44,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,0,0,100,45.2,323.6666667,8.666666667,315.6666667,"43457",0.497382080870591,"No"
"CE-9541094","MEDIUM","M",58,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.5,1,33,66,44,9,0,48.66666667,"31394",0.546633783102141,"Y"
"CE-7450494","TOP","M",32,"Y","N","N","THIRD PARTY SALES CHANNEL",24,2.5,100,0,0,0,58.66666667,32,56,"43912",0.00536384054980187,"N"
"CE-21729","LARGE","M",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.466666667,1,41,58,46.2,39.66666667,4.666666667,63.66666667,"06735",0.873467302758187,"Y"
"CE-2312527","LARGE","F",21,"N","N","N","THIRD PARTY SALES CHANNEL",,2.466666667,0,100,0,53.1,76.66666667,5,154,"33152",0.524314062147473,"Y"
"CE-6227978","SMALL","M",31,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,0,100,0,29,20.66666667,0,136,"33958",0.475765656369404,"No"
"CE-8683592","SMALL","F",45,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,14,85,44.2,7.666666667,0.666666667,19,"57379",0.91780024945546,"N"
"CE-1711585","SMALL","F",29,"Y","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,100,0,0,,8,0,15,"43103",0.751555628355788,"Yes"
"CE-7771427","LARGE","F",20,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,27,72,44.1,70,46.66666667,48,"51272",0.64389804571791,"Y"
"CE-3389375","LARGE","M",44,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,15,84,46.8,36,0.333333333,42.33333333,"77604",0.342763075570027,"Yes"
"CE-320253","LARGE","F",24,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,0,66,34,46,132.6666667,1.666666667,246,"26738",0.767269109544402,"No"
"CE-4819204","LARGE","M",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,84,15,40.3,93,0,62.33333333,"34548",0.0825403505218777,"N"
"CE-3942368","LARGE","F",43,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,84,15,45.6,15,23.33333333,25,"34370",0.839411037666805,"Y"
"CE-6028159","MEDIUM","F",28,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,86,13,47.1,0.333333333,0,0,"86173",0.767683562380733,"Yes"
"CE-7109880","SMALL","M",33,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,37,62,40.8,1.333333333,1,17.33333333,"89239",0.506754883605383,"Y"
"CE-7084360","SMALL","M",31,"Y","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,0,100,0,41.9,24.33333333,0,62.66666667,"33396",0.449369812206158,"N"
"CE-9809120","MEDIUM","M",52,"N","N","N","THIRD PARTY SALES CHANNEL",,2.466666667,0,35,65,50.5,60.33333333,0.666666667,123,"37438",0.626682291786353,"Yes"
"CE-7558652","LARGE","M",25,"N","N","N","THIRD PARTY SALES CHANNEL",,2.466666667,1,22,77,47.6,43,3.333333333,100,"39706",0.442180213024376,"No"
"CE-4244715","SMALL","M",43,"N","N","N","THIRD PARTY SALES CHANNEL",12,2.466666667,1,19,80,44.4,99.33333333,0,50,"61583",0.0124386088475854,"No"
