"pyBinResponseCountPercentage","pyContents","pyZRatio","pyModelID","pyRelativePositives","pyBinType","pyRelativeResponseCount","pyBinSymbol","pyPredictorName","pyBinPositivesPercentage","pyBinNegatives","pyBinNegativesPercentage","pyRelativeBinPositives","pyType","pyBinLowerBound","pyPerformance","pyPerformanceError","pyResponseCount","pyBinIndex","pyLift","pyBinUpperBound","pySnapshotTime","pxInsName","pyRelativeBinResponseCount","pyTotalBins","pxSaveDateTime","pyNegatives","pyPositives","pyEntryType","pyGroupIndex","pzInsKey","pyBinPositives","pyRelativeBinNegatives","pyRelativeNegatives","pyBinResponseCount","pxCommitDateTime"
64.62,"No. symbols = 3",-4.57485,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Medium","Param.ChurnSegment",59.54,332,72.33,0,"symbolic",NA,"0.629992",0.000183,1156,1,0.921409,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!1",0,3,"20190923T095918.306 GMT","459.000000","697.000000","Active","2","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!1",415,0,0,747,"20190923T095918.346 GMT"
32.09,"No. symbols = 3",8.043361,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"High","Param.ChurnSegment",40.46,89,19.39,0,"symbolic",NA,"0.629992",0.000183,1156,2,1.260667,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!2",0,3,"20190923T095918.307 GMT","459.000000","697.000000","Active","2","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!2",282,0,0,371,"20190923T095918.346 GMT"
3.29,"No. symbols = 3",-6.436608,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"RESIDUAL",0,"Low","Param.ChurnSegment",0,38,8.28,0,"symbolic",NA,"0.629992",0.000183,1156,3,0,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!3",0,3,"20190923T095918.307 GMT","459.000000","697.000000","Active","2","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CHURNSEGMENT!3",0,0,0,38,"20190923T095918.346 GMT"
32.61,"No. symbols = 4",-4.227645,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Develop","Param.CLVSegment",27.83,183,39.87,0,"symbolic",NA,"0.595257",0.000261,1156,1,0.853464,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!1",0,4,"20190923T095918.305 GMT","459.000000","697.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!1",194,0,0,377,"20190923T095918.346 GMT"
42.65,"No. symbols = 4",3.539439,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"VIP","Param.CLVSegment",46.77,167,36.38,0,"symbolic",NA,"0.595257",0.000261,1156,2,1.09672,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!2",0,4,"20190923T095918.305 GMT","459.000000","697.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!2",326,0,0,493,"20190923T095918.346 GMT"
21.28,"No. symbols = 4",2.82211,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Nurture","Param.CLVSegment",23.96,79,17.21,0,"symbolic",NA,"0.595257",0.000261,1156,3,1.125917,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!3",0,4,"20190923T095918.305 GMT","459.000000","697.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!3",167,0,0,246,"20190923T095918.346 GMT"
3.46,"No. symbols = 4",-4.119021,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"RESIDUAL",0,"Lapsed","Param.CLVSegment",1.43,30,6.54,0,"symbolic",NA,"0.595257",0.000261,1156,4,0.414634,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!4",0,4,"20190923T095918.306 GMT","459.000000","697.000000","Active","1","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.CLVSEGMENT!4",10,0,0,40,"20190923T095918.346 GMT"
19.98,"No. symbols = 2",-7.122556,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"false","Param.FourG",12.91,141,30.72,0,"symbolic",NA,"0.589032",0.000157,1156,1,0.646183,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.FOURG!1",0,2,"20190923T095918.308 GMT","459.000000","697.000000","Active","4","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.FOURG!1",90,0,0,231,"20190923T095918.346 GMT"
80.02,"No. symbols = 2",7.122556,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"true","Param.FourG",87.09,318,69.28,0,"symbolic",NA,"0.589032",0.000157,1156,2,1.088359,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.FOURG!2",0,2,"20190923T095918.309 GMT","459.000000","697.000000","Active","4","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.FOURG!2",607,0,0,925,"20190923T095918.346 GMT"
69.64,"No. symbols = 2",-0.572792,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"false","Param.International",69.01,324,70.59,0,"symbolic",NA,"0.507891",0.00019,1156,1,0.991001,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.INTERNATIONAL!1",0,2,"20190923T095918.309 GMT","459.000000","697.000000","Inactive","5","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.INTERNATIONAL!1",481,0,0,805,"20190923T095918.346 GMT"
30.36,"No. symbols = 2",0.572792,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"true","Param.International",30.99,135,29.41,0,"symbolic",NA,"0.507891",0.00019,1156,2,1.020638,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.INTERNATIONAL!2",0,2,"20190923T095918.309 GMT","459.000000","697.000000","Inactive","5","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.INTERNATIONAL!2",216,0,0,351,"20190923T095918.346 GMT"
15.66,"Range : [0.08, 1.34]",-2.282311,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"<0.195","Param.OverallUsage",13.63,86,18.74,0,"numeric","-0.87","0.768469",0.000199,1156,1,0.870503,"0.195","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!1",0,9,"20190923T095918.301 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!1",95,0,0,181,"20190923T095918.346 GMT"
14.62,"Range : [0.08, 1.34]",6.189262,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[0.195, 0.305>","Param.OverallUsage",19.37,34,7.41,0,"numeric","0.195","0.768469",0.000199,1156,2,1.324867,"0.305","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!2",0,9,"20190923T095918.302 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!2",135,0,0,169,"20190923T095918.346 GMT"
15.92,"Range : [0.08, 1.34]",-8.510521,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[0.305, 0.545>","Param.OverallUsage",8.03,128,27.89,0,"numeric","0.305","0.768469",0.000199,1156,3,0.504772,"0.545","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!3",0,9,"20190923T095918.302 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!3",56,0,0,184,"20190923T095918.346 GMT"
8.13,"Range : [0.08, 1.34]",4.691833,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[0.545, 0.575>","Param.OverallUsage",10.9,18,3.92,0,"numeric","0.545","0.768469",0.000199,1156,4,1.340944,"0.575","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!4",0,9,"20190923T095918.303 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!4",76,0,0,94,"20190923T095918.346 GMT"
9.08,"Range : [0.08, 1.34]",-0.887688,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[0.575, 0.64>","Param.OverallUsage",8.46,46,10.02,0,"numeric","0.575","0.768469",0.000199,1156,5,0.93194,"0.64","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!5",0,9,"20190923T095918.303 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!5",59,0,0,105,"20190923T095918.346 GMT"
15.4,"Range : [0.08, 1.34]",9.184739,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[0.64, 0.865>","Param.OverallUsage",22.24,23,5.01,0,"numeric","0.64","0.768469",0.000199,1156,6,1.444231,"0.865","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!6",0,9,"20190923T095918.303 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!6",155,0,0,178,"20190923T095918.346 GMT"
5.45,"Range : [0.08, 1.34]",-2.967459,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[0.865, 1.045>","Param.OverallUsage",3.73,37,8.06,0,"numeric","0.865","0.768469",0.000199,1156,7,0.684475,"1.045","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!7",0,9,"20190923T095918.304 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!7",26,0,0,63,"20190923T095918.346 GMT"
7.96,"Range : [0.08, 1.34]",5.086589,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[1.045, 1.055>","Param.OverallUsage",10.9,16,3.49,0,"numeric","1.045","0.768469",0.000199,1156,8,1.370095,"1.055","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!8",0,9,"20190923T095918.304 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!8",76,0,0,92,"20190923T095918.346 GMT"
7.79,"Range : [0.08, 1.34]",-7.090991,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,">=1.055","Param.OverallUsage",2.73,71,15.47,0,"numeric","1.055","0.768469",0.000199,1156,9,0.350136,"3.13","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!9",0,9,"20190923T095918.304 GMT","459.000000","697.000000","Active","0","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.OVERALLUSAGE!9",19,0,0,90,"20190923T095918.346 GMT"
48.44,"No. symbols = 3",-5.064568,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Negative","Param.Sentiment",42.47,264,57.52,0,"symbolic",NA,"0.576722",0.000248,1156,1,0.876655,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SENTIMENT!1",0,3,"20190923T095918.311 GMT","459.000000","697.000000","Active","7","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SENTIMENT!1",296,0,0,560,"20190923T095918.346 GMT"
22.32,"No. symbols = 3",2.428569,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Positive","Param.Sentiment",24.68,86,18.74,0,"symbolic",NA,"0.576722",0.000248,1156,2,1.105691,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SENTIMENT!2",0,3,"20190923T095918.311 GMT","459.000000","697.000000","Active","7","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SENTIMENT!2",172,0,0,258,"20190923T095918.346 GMT"
29.24,"No. symbols = 3",3.415661,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Neutral","Param.Sentiment",32.86,109,23.75,0,"symbolic",NA,"0.576722",0.000248,1156,3,1.123683,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SENTIMENT!3",0,3,"20190923T095918.312 GMT","459.000000","697.000000","Active","7","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SENTIMENT!3",229,0,0,338,"20190923T095918.346 GMT"
54.93,"Range : [1.0, 3.0]",-3.898097,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"<1.0025","Param.SubscriptionCount",50.36,284,61.87,0,"numeric","1.0","0.609547",0.000218,1156,1,0.916766,"1.0025","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!1",0,3,"20190923T095918.310 GMT","459.000000","697.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!1",351,0,0,635,"20190923T095918.346 GMT"
37.89,"Range : [1.0, 3.0]",6.713214,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"[1.0025, 2.0025>","Param.SubscriptionCount",45.34,122,26.58,0,"numeric","1.0025","0.609547",0.000218,1156,2,1.19657,"2.0025","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!2",0,3,"20190923T095918.310 GMT","459.000000","697.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!2",316,0,0,438,"20190923T095918.346 GMT"
7.18,"Range : [1.0, 3.0]",-4.315923,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,">=2.0025","Param.SubscriptionCount",4.3,53,11.55,0,"numeric","2.0025","0.609547",0.000218,1156,3,0.599471,"3.0","20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!3",0,3,"20190923T095918.311 GMT","459.000000","697.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.SUBSCRIPTIONCOUNT!3",30,0,0,83,"20190923T095918.346 GMT"
50.78,"No. symbols = 2",-4.489099,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"false","Param.UnlimitedSMS",45.48,270,58.82,0,"symbolic",NA,"0.566714",0.000221,1156,1,0.895666,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!1",0,2,"20190923T095918.307 GMT","459.000000","697.000000","Active","3","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!1",317,0,0,587,"20190923T095918.346 GMT"
49.22,"No. symbols = 2",4.489099,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"true","Param.UnlimitedSMS",54.52,189,41.18,0,"symbolic",NA,"0.566714",0.000221,1156,2,1.107634,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!2",0,2,"20190923T095918.308 GMT","459.000000","697.000000","Active","3","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PARAM.UNLIMITEDSMS!2",380,0,0,569,"20190923T095918.346 GMT"
30.88,"No. symbols = 3",-13.30985,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Same day","PaymentHistory",16.5,242,52.72,0,"symbolic",NA,"0.722840",0.000196,1156,1,0.534262,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PAYMENTHISTORY!1",0,3,"20190923T095918.317 GMT","459.000000","697.000000","Active","10","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PAYMENTHISTORY!1",115,0,0,357,"20190923T095918.346 GMT"
10.38,"No. symbols = 3",-3.444032,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Same month","PaymentHistory",7.75,66,14.38,0,"symbolic",NA,"0.722840",0.000196,1156,2,0.746341,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PAYMENTHISTORY!2",0,3,"20190923T095918.318 GMT","459.000000","697.000000","Active","10","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PAYMENTHISTORY!2",54,0,0,120,"20190923T095918.346 GMT"
58.74,"No. symbols = 3",15.706739,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Same week","PaymentHistory",75.75,151,32.9,0,"symbolic",NA,"0.722840",0.000196,1156,3,1.289701,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PAYMENTHISTORY!3",0,3,"20190923T095918.318 GMT","459.000000","697.000000","Active","10","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!PAYMENTHISTORY!3",528,0,0,679,"20190923T095918.346 GMT"
40.22,"No. symbols = 5",-6.833416,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Data Only","Subscriptions(1).SubscriptionType",32.28,240,52.29,0,"symbolic",NA,"0.624419",0.000251,1156,1,0.802518,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!1",0,5,"20190923T095918.325 GMT","459.000000","697.000000","Active","14","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!1",225,0,0,465,"20190923T095918.346 GMT"
18.86,"No. symbols = 5",1.333808,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Silver","Subscriptions(1).SubscriptionType",20.09,78,16.99,0,"symbolic",NA,"0.624419",0.000251,1156,2,1.065115,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!2",0,5,"20190923T095918.325 GMT","459.000000","697.000000","Active","14","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!2",140,0,0,218,"20190923T095918.346 GMT"
23.44,"No. symbols = 5",3.613309,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Gold","Subscriptions(1).SubscriptionType",26.97,83,18.08,0,"symbolic",NA,"0.624419",0.000251,1156,3,1.150572,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!3",0,5,"20190923T095918.326 GMT","459.000000","697.000000","Active","14","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!3",188,0,0,271,"20190923T095918.346 GMT"
14.01,"No. symbols = 5",4.910034,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"EQUIBEHAVIOR",0,"Platinum","Subscriptions(1).SubscriptionType",17.79,38,8.28,0,"symbolic",NA,"0.624419",0.000251,1156,4,1.269497,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!4",0,5,"20190923T095918.326 GMT","459.000000","697.000000","Active","14","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!4",124,0,0,162,"20190923T095918.346 GMT"
3.46,"No. symbols = 5",-1.301036,"38f31650-cb0a-5f93-91b1-39ab36481054",0,"RESIDUAL",0,"Bronze","Subscriptions(1).SubscriptionType",2.87,20,4.36,0,"symbolic",NA,"0.624419",0.000251,1156,5,0.829268,NA,"20190923T095858.060 GMT","38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!5",0,5,"20190923T095918.326 GMT","459.000000","697.000000","Active","14","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 38F31650-CB0A-5F93-91B1-39AB36481054!20190923T095858.060 GMT!SUBSCRIPTIONS(1).SUBSCRIPTIONTYPE!5",20,0,0,40,"20190923T095918.346 GMT"
5.6,"Range : [21.0, 63.0]",-0.715607,"50de5826-8f92-5a09-a8d4-f25ebfd47562",0,"EQUIBEHAVIOR",0,"<25.08","Age",4.66,104,5.72,0,"numeric","-41.0","0.639278",0.000349,2055,1,0.832903,"25.08","20190923T095858.060 GMT","50DE5826-8F92-5A09-A8D4-F25EBFD47562!20190923T095858.060 GMT!AGE!1",0,12,"20190923T095922.902 GMT","1819.000000","236.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 50DE5826-8F92-5A09-A8D4-F25EBFD47562!20190923T095858.060 GMT!AGE!1",11,0,0,115,"20190923T095922.941 GMT"
10.46,"Range : [21.0, 63.0]",3.824864,"50de5826-8f92-5a09-a8d4-f25ebfd47562",0,"EQUIBEHAVIOR",0,"[54.04, 55.16>","Age",19.49,169,9.29,0,"numeric","54.04","0.639278",0.000349,2055,10,1.863027,"55.16","20190923T095858.060 GMT","50DE5826-8F92-5A09-A8D4-F25EBFD47562!20190923T095858.060 GMT!AGE!10",0,12,"20190923T095922.910 GMT","1819.000000","236.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 50DE5826-8F92-5A09-A8D4-F25EBFD47562!20190923T095858.060 GMT!AGE!10",46,0,0,215,"20190923T095922.941 GMT"
7.06,"Range : [21.0, 63.0]",0.840208,"50de5826-8f92-5a09-a8d4-f25ebfd47562",0,"EQUIBEHAVIOR",0,"[55.16, 59.16>","Age",8.47,125,6.87,0,"numeric","55.16","0.639278",0.000349,2055,11,1.201052,"59.16","20190923T095858.060 GMT","50DE5826-8F92-5A09-A8D4-F25EBFD47562!20190923T095858.060 GMT!AGE!11",0,12,"20190923T095922.910 GMT","1819.000000","236.000000","Active","6","DATA-DECISION-ADM-PREDICTORBINNINGSNAPSHOT 50DE5826-8F92-5A09-A8D4-F25EBFD47562!20190923T095858.060 GMT!AGE!11",20,0,0,145,"20190923T095922.941 GMT"
